station_id,station_name,lat,lon,capacity,capacity_class,is_charging_station,is_superstation,valet_hours,primary_area_type,context_tags,context_summary,nearest_subway_station,distance_to_subway_m,near_subway,nearest_park_or_recreation,distance_to_park_m,near_park_or_recreation,nearest_tourist_or_event_place,distance_to_tourist_or_event_m,near_tourist_or_event,nearest_major_road,distance_to_major_road_m,near_major_road,is_waterfront,is_downtown_core,is_residential_context,historical_arrivals_per_day,historical_departures_per_day,historical_net_flow_per_day,historical_usage_class,historical_return_risk_class,agent_hint,source,source_notes
8185,Laird Crosstown Station,43.71362626097812,-79.36373329276721,11,small,False,False,,residential,small|residential|near_subway|near_major_road,Small residential station near subway and on a major road.,Laird,30,True,Serena Gundy Park,590,False,4CATS Art Studio,1651,False,Eglinton Avenue East,50,True,False,False,True,0.06,0.2,-0.14,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8187,Glen Rd / Bloor St,43.67208795610631,-79.37490138634823,15,small,True,False,,park_trail,small|park_trail|near_subway|near_park|near_major_road|charging_station,"Small park trail station near subway, near a park or trail and on a major road.",Glen Road,16,True,Dr. Gordon Chong park,163,True,TD Gallery,955,False,Bloor Street East,29,True,False,False,True,0.0,0.11,-0.11,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8188,16 John St,43.70133600868564,-79.51748388371117,23,medium,True,False,,park_trail,medium|park_trail|near_park|charging_station,Medium park trail station near a park or trail.,Mount Dennis Station Main Entrance,2791,False,Memorial Park,251,True,Urban Arts,2250,False,Weston Road,85,False,False,False,True,0.0,0.04,-0.04,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8189,25 St. Mary St ,43.66756931923832,-79.38749409709389,15,small,False,False,,transit_hub,small|transit_hub|downtown_core|near_subway|near_park,"Small transit hub station near subway, in the downtown core and near a park or trail.",,249,True,Clover Hill Park,198,True,TD Gallery,454,False,Bay Street,83,False,False,True,False,0.12,1.13,-1.01,low,low,"Large capacity helps, but downtown commuter demand can change quickly; check alternatives early.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8190,1651 Queen St E,43.66669198937586,-79.31437376868756,27,large,False,False,,park_trail,large|park_trail|near_park|near_major_road,Large park trail station near a park or trail and on a major road.,Coxwell,2063,False,Orchard Park,217,True,Tchotchke House (Crazy Doll House),1711,False,Queen Street East,43,True,False,False,True,0.01,0.15,-0.14,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8191,1141 Eastern Ave,43.665673582957965,-79.31439299262264,23,medium,True,False,,park_trail,medium|park_trail|near_park|near_major_road|charging_station,Medium park trail station near a park or trail and on a major road.,Coxwell,2169,False,Woodbine Park,151,True,Tchotchke House (Crazy Doll House),1689,False,Eastern Avenue,34,True,False,False,True,0.0,0.03,-0.03,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8193,7 Norton Ave,43.678447025558754,-79.4435206024222,27,large,True,False,,park_trail,large|park_trail|near_park|near_major_road|charging_station,Large park trail station near a park or trail and on a major road.,,1968,False,Santa Chiara Parkette,188,True,Little House,732,False,Dufferin Street,27,True,False,False,True,0.0,0.25,-0.25,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8194,125 Burnaby Blvd,43.7044000151485,-79.4121238869451,23,medium,True,False,,suburban_node,medium|suburban_node|near_subway|near_major_road|charging_station,Medium suburban node station near subway and on a major road.,,268,True,Robert Bateman Parkette,387,False,The Al Green Gallery / Green Family Companies,1675,False,Eglinton Avenue West,63,True,False,False,True,,,,unknown,unknown,Suburban or lower-demand area; alternatives may require a longer detour.,gbfs|osm,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; no ridership data for this station — historical columns are unknown"
8196,737 Rhodes Ave,43.68278848714901,-79.32448180823623,19,medium,True,False,,park_trail,medium|park_trail|near_subway|near_park|near_major_road|charging_station,"Medium park trail station near subway, near a park or trail and on a major road.",Coxwell,191,True,Robertson Parkette,41,True,Create Art Studio,491,False,Danforth Avenue,50,True,False,False,True,,,,unknown,unknown,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; no ridership data for this station — historical columns are unknown"
8197,10 Kingsdale Ave,43.770480011641,-79.41237750881618,31,large,True,False,,tourist_event,large|tourist_event|near_subway|near_park|near_tourist|near_major_road|charging_station,"Large tourist event station near subway, near tourist or event venues, near a park or trail and on a major road.",North York Centre,201,True,Mckenzie Parkette,191,True,John Mckenzie House,151,True,Yonge Street,63,True,False,False,False,,,,unknown,unknown,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; no ridership data for this station — historical columns are unknown"
8198,100 Grangeway Ave ,43.775225388885474,-79.24994292036793,39,large,True,False,,park_trail,large|park_trail|near_park|charging_station,Large park trail station near a park or trail.,GO Station Entrance,4820,False,,198,True,P. C. Ho Theatre,2520,False,Progress Avenue,161,False,False,False,True,,,,unknown,unknown,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; no ridership data for this station — historical columns are unknown"
8199,7 Bartlett Ave,43.660919101372016,-79.4329477668115,23,medium,True,False,,park_trail,medium|park_trail|near_subway|near_park|near_major_road|charging_station,"Medium park trail station near subway, near a park or trail and on a major road.",Dufferin Street - East,205,True,Salem Parkette,143,True,Adventure Alley Toronto,1103,False,Bloor Street West,55,True,False,False,True,0.0,0.31,-0.31,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8200,14 Fuller Ave,43.640651590737,-79.43948578399291,23,medium,True,False,,park_trail,medium|park_trail|near_park|near_major_road|charging_station,Medium park trail station near a park or trail and on a major road.,Lansdowne Avenue,2062,False,Albert Crosland Park,35,True,XPACE Cultural Centre,1107,False,Queen Street West,68,True,False,False,True,0.0,0.1,-0.1,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8201,Falmouth Ave / Eglinton Ave E,43.735217,-79.252903,11,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,GO Station Entrance,821,False,Kitchener Park,368,False,Bell Estate,3752,False,Eglinton Avenue East,45,True,False,False,True,0.0,0.05,-0.05,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8202,Corporate Dr / Lee Centre Dr,43.781009,-79.245315,19,medium,False,False,,park_trail,medium|park_trail|near_park,Medium park trail station near a park or trail.,GO Station Entrance,5532,False,Lee Center Park,100,True,P. C. Ho Theatre,1778,False,Progress Avenue,145,False,False,False,True,0.0,0.01,-0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8203,Greenbrae Parkette,43.760466,-79.22981,11,small,False,False,,park_trail,small|park_trail|near_park,Small park trail station near a park or trail.,GO Station Entrance,4045,False,Greenbrae Parkette,48,True,The Wishing Well,3248,False,Lawrence Avenue East,180,False,False,False,True,,,,unknown,unknown,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; no ridership data for this station — historical columns are unknown"
8204,Cedarbrae Mall,43.756854,-79.229425,11,small,False,False,,residential,small|residential,Small residential station.,GO Station Entrance,3771,False,Cedarbrook Park,331,False,The Wishing Well,3078,False,Lawrence Avenue East,226,False,False,False,True,,,,unknown,unknown,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; no ridership data for this station — historical columns are unknown"
8205,Markham Rd / Blakemanor Blvd,43.750777,-79.221929,15,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,GO Station Entrance,3827,False,,406,False,The Wishing Well,2350,False,Markham Road,20,True,False,False,True,0.0,0.01,-0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
